"cust_id"	"sales_total"	"num_of_orders"	"gender"	"per_order"
"5589"	105589	213.76	3	"F"	71.2533333333333
"5590"	105590	134.61	2	"F"	67.305
"5591"	105591	63.79	3	"M"	21.2633333333333
"5592"	105592	97.25	2	"F"	48.625
"5593"	105593	287.23	1	"F"	287.23
"5594"	105594	94.32	2	"M"	47.16
"5595"	105595	238.29	3	"M"	79.43
"5596"	105596	426.2	2	"M"	213.1
"5597"	105597	189.9	2	"M"	94.95
"5598"	105598	198.61	3	"F"	66.2033333333333
"5599"	105599	272.14	3	"M"	90.7133333333333
"5600"	105600	489.3	1	"M"	489.3
"5601"	105601	440.75	1	"M"	440.75
"5602"	105602	194.92	2	"F"	97.46
"5603"	105603	33.66	1	"M"	33.66
"5604"	105604	103.69	2	"F"	51.845
"5605"	105605	134.18	1	"F"	134.18
"5606"	105606	384.6	3	"F"	128.2
"5607"	105607	45.56	1	"F"	45.56
"5608"	105608	42.52	1	"F"	42.52
"5609"	105609	96.98869642	2	"F"	48.49434821
"5610"	105610	372.45	1	"F"	372.45
"5611"	105611	120.52	2	"F"	60.26
"5612"	105612	53.97	1	"F"	53.97
"5613"	105613	368.1	3	"M"	122.7
"5614"	105614	58.68797457	2	"M"	29.343987285
"5615"	105615	387.8	3	"F"	129.266666666667
"5616"	105616	530.45	2	"F"	265.225
"5617"	105617	75.14030029	2	"F"	37.570150145
"5618"	105618	212.18	3	"F"	70.7266666666667
"5619"	105619	506.39	2	"F"	253.195
"5620"	105620	799.43	4	"F"	199.8575
"5621"	105621	389.21	2	"M"	194.605
"5622"	105622	68.43	2	"F"	34.215
"5623"	105623	137.08	2	"F"	68.54
"5624"	105624	176.28	1	"F"	176.28
"5625"	105625	207.98	4	"F"	51.995
"5626"	105626	279.16	3	"F"	93.0533333333333
"5627"	105627	52.54861503	1	"M"	52.54861503
"5628"	105628	78.53	1	"F"	78.53
"5629"	105629	219.85	2	"M"	109.925
"5630"	105630	401.06	2	"M"	200.53
"5631"	105631	47.71	1	"F"	47.71
"5632"	105632	74.03	2	"F"	37.015
"5633"	105633	257.38	2	"M"	128.69
"5634"	105634	63.4	2	"M"	31.7
"5635"	105635	122.96	2	"F"	61.48
"5636"	105636	338.8	2	"F"	169.4
"5637"	105637	43.25	2	"M"	21.625
"5638"	105638	69.02242955	1	"F"	69.02242955
"5639"	105639	170.08	3	"M"	56.6933333333333
"5640"	105640	54.46	2	"F"	27.23
"5641"	105641	95.09451776	3	"F"	31.6981725866667
"5642"	105642	62.41	3	"F"	20.8033333333333
"5643"	105643	96.4	3	"F"	32.1333333333333
"5644"	105644	112.73	1	"M"	112.73
"5645"	105645	354.56	3	"F"	118.186666666667
"5646"	105646	127.71	2	"M"	63.855
"5647"	105647	93.81	1	"M"	93.81
"5648"	105648	666.15	6	"M"	111.025
"5649"	105649	507.5	3	"M"	169.166666666667
"5650"	105650	105.61	1	"M"	105.61
"5651"	105651	281.54	3	"M"	93.8466666666667
"5652"	105652	156.27	1	"M"	156.27
"5653"	105653	80.09281313	3	"F"	26.6976043766667
"5654"	105654	92.97	2	"F"	46.485
"5655"	105655	98.37241935	3	"F"	32.79080645
"5656"	105656	194.22	1	"M"	194.22
"5657"	105657	83.93	2	"F"	41.965
"5658"	105658	141.6	1	"F"	141.6
"5659"	105659	158.67	2	"F"	79.335
"5660"	105660	39.86892992	2	"F"	19.93446496
"5661"	105661	167.69	2	"F"	83.845
"5662"	105662	122.64	1	"M"	122.64
"5663"	105663	41.32	2	"M"	20.66
"5664"	105664	234.86	2	"F"	117.43
"5665"	105665	64.01	1	"F"	64.01
"5666"	105666	177.9	2	"F"	88.95
"5667"	105667	215.66	3	"M"	71.8866666666667
"5668"	105668	130.26	2	"F"	65.13
"5669"	105669	470.76	2	"F"	235.38
"5670"	105670	867.79	5	"F"	173.558
"5671"	105671	103.89	1	"M"	103.89
"5672"	105672	38.23	1	"M"	38.23
"5673"	105673	371.49	2	"M"	185.745
"5674"	105674	240.17	3	"F"	80.0566666666667
"5675"	105675	61.72	3	"M"	20.5733333333333
"5676"	105676	46.69	2	"M"	23.345
"5677"	105677	58.23	3	"M"	19.41
"5678"	105678	256.12	3	"M"	85.3733333333333
"5679"	105679	71.93	1	"F"	71.93
"5680"	105680	86.76	2	"F"	43.38
"5681"	105681	63.25	3	"F"	21.0833333333333
"5682"	105682	130.26	2	"M"	65.13
"5683"	105683	51.68043825	1	"F"	51.68043825
"5684"	105684	432.37	4	"M"	108.0925
"5685"	105685	47.07	1	"M"	47.07
"5686"	105686	266.15	2	"F"	133.075
"5687"	105687	190.21	2	"M"	95.105
"5688"	105688	33.43	2	"M"	16.715
"5689"	105689	145.43	2	"M"	72.715
"5690"	105690	32.17	1	"M"	32.17
"5691"	105691	168.15	3	"M"	56.05
"5692"	105692	65.27	1	"M"	65.27
"5693"	105693	168.5	1	"M"	168.5
"5694"	105694	281.54	3	"M"	93.8466666666667
"5695"	105695	385.18	1	"M"	385.18
"5696"	105696	109.37	3	"M"	36.4566666666667
"5697"	105697	66.56	2	"M"	33.28
"5698"	105698	58.72	2	"F"	29.36
"5699"	105699	146.49	2	"F"	73.245
"5700"	105700	118.74	2	"F"	59.37
"5701"	105701	334.75	1	"F"	334.75
"5702"	105702	148.42	2	"F"	74.21
"5703"	105703	31.23	2	"M"	15.615
"5704"	105704	143.18	2	"M"	71.59
"5705"	105705	70.45	3	"F"	23.4833333333333
"5706"	105706	57.29	3	"M"	19.0966666666667
"5707"	105707	381.39	2	"F"	190.695
"5708"	105708	217.71	2	"M"	108.855
"5709"	105709	394.64	3	"F"	131.546666666667
"5710"	105710	211.13	4	"M"	52.7825
"5711"	105711	169.81	1	"M"	169.81
"5712"	105712	58.6292873	3	"M"	19.5430957666667
"5713"	105713	232.67	4	"F"	58.1675
"5714"	105714	93.88	3	"M"	31.2933333333333
"5715"	105715	2420.36	16	"F"	151.2725
"5716"	105716	374.25	3	"F"	124.75
"5717"	105717	122.59	3	"M"	40.8633333333333
"5718"	105718	802.43	6	"M"	133.738333333333
"5719"	105719	105.27	2	"F"	52.635
"5720"	105720	191.46	3	"M"	63.82
"5721"	105721	137	2	"M"	68.5
"5722"	105722	89.15	2	"F"	44.575
"5723"	105723	687.43	4	"F"	171.8575
"5724"	105724	30.02	2	"F"	15.01
"5725"	105725	427.4	3	"M"	142.466666666667
"5726"	105726	1131.68	9	"F"	125.742222222222
"5727"	105727	40.81	2	"F"	20.405
"5728"	105728	33.16	1	"F"	33.16
"5729"	105729	774.41	5	"M"	154.882
"5730"	105730	58.53	3	"M"	19.51
"5731"	105731	92.37734075	1	"M"	92.37734075
"5732"	105732	220.06	1	"F"	220.06
"5733"	105733	121.62	1	"F"	121.62
"5734"	105734	380.19	4	"F"	95.0475
"5735"	105735	200.78	1	"M"	200.78
"5736"	105736	236.15	3	"M"	78.7166666666667
"5737"	105737	169.6	2	"M"	84.8
"5738"	105738	311.47	2	"F"	155.735
"5739"	105739	58.17	2	"F"	29.085
"5740"	105740	287.53	3	"F"	95.8433333333333
"5741"	105741	430.27	4	"F"	107.5675
"5742"	105742	173.48	3	"M"	57.8266666666667
"5743"	105743	135.38	3	"F"	45.1266666666667
"5744"	105744	90.33	2	"F"	45.165
"5745"	105745	160	3	"M"	53.3333333333333
"5746"	105746	50.16	1	"M"	50.16
"5747"	105747	64.99763229	1	"F"	64.99763229
"5748"	105748	104.4	2	"F"	52.2
"5749"	105749	191.29	2	"M"	95.645
"5750"	105750	101.48	2	"F"	50.74
"5751"	105751	45.81	2	"F"	22.905
"5752"	105752	197.76	2	"M"	98.88
"5753"	105753	861.95	2	"M"	430.975
"5754"	105754	93.05	1	"F"	93.05
"5755"	105755	336.58	4	"M"	84.145
"5756"	105756	61.7	3	"M"	20.5666666666667
"5757"	105757	88.38	2	"F"	44.19
"5758"	105758	73.13	2	"F"	36.565
"5759"	105759	115.66	3	"F"	38.5533333333333
"5760"	105760	1747.73	7	"M"	249.675714285714
"5761"	105761	137.24	3	"M"	45.7466666666667
"5762"	105762	241.38	2	"M"	120.69
"5763"	105763	62	1	"M"	62
"5764"	105764	72.28	1	"F"	72.28
"5765"	105765	466.79	4	"M"	116.6975
"5766"	105766	487.12	2	"M"	243.56
"5767"	105767	145.07	2	"M"	72.535
"5768"	105768	87.99	2	"F"	43.995
"5769"	105769	196.24	2	"F"	98.12
"5770"	105770	655.72	2	"M"	327.86
"5771"	105771	341.31	3	"M"	113.77
"5772"	105772	163.65	2	"M"	81.825
"5773"	105773	218.68	2	"M"	109.34
"5774"	105774	910.66	4	"F"	227.665
"5775"	105775	150.07	1	"M"	150.07
"5776"	105776	40.88	1	"M"	40.88
"5777"	105777	1001.98	8	"M"	125.2475
"5778"	105778	135.28	3	"F"	45.0933333333333
"5779"	105779	92.48	2	"F"	46.24
"5780"	105780	166.58	1	"F"	166.58
"5781"	105781	71.84	3	"F"	23.9466666666667
"5782"	105782	106.04	3	"M"	35.3466666666667
"5783"	105783	49.68	2	"F"	24.84
"5784"	105784	146.42	3	"M"	48.8066666666667
"5785"	105785	97.84885911	2	"F"	48.924429555
"5786"	105786	39.35	1	"M"	39.35
"5787"	105787	34.83	1	"M"	34.83
"5788"	105788	76.69414593	2	"F"	38.347072965
"5789"	105789	73.41665841	1	"M"	73.41665841
"5790"	105790	59.03	1	"M"	59.03
"5791"	105791	226.83	2	"M"	113.415
"5792"	105792	118.77	2	"M"	59.385
"5793"	105793	248.98	2	"M"	124.49
"5794"	105794	530.45	4	"M"	132.6125
"5795"	105795	35.3	1	"F"	35.3
"5796"	105796	1448.42	6	"F"	241.403333333333
"5797"	105797	93.06	2	"F"	46.53
"5798"	105798	60.87	2	"F"	30.435
"5799"	105799	185.95	1	"M"	185.95
"5800"	105800	453.49	3	"M"	151.163333333333
"5801"	105801	181.25	2	"F"	90.625
"5802"	105802	631.18	2	"F"	315.59
"5803"	105803	37.12	1	"M"	37.12
"5804"	105804	225.19	3	"F"	75.0633333333333
"5805"	105805	340.07	1	"M"	340.07
"5806"	105806	254.83	1	"F"	254.83
"5807"	105807	48.00160962	2	"M"	24.00080481
"5808"	105808	46.26	2	"F"	23.13
"5809"	105809	352.33	2	"F"	176.165
"5810"	105810	200.76	2	"M"	100.38
"5811"	105811	116.12	2	"F"	58.06
"5812"	105812	114.01	2	"F"	57.005
"5813"	105813	521.99	4	"M"	130.4975
"5814"	105814	427.72	3	"M"	142.573333333333
"5815"	105815	51.53304769	2	"M"	25.766523845
"5816"	105816	286.85	3	"F"	95.6166666666667
"5817"	105817	150.1	3	"F"	50.0333333333333
"5818"	105818	2050.18	17	"M"	120.598823529412
"5819"	105819	333.53	4	"F"	83.3825
"5820"	105820	322.33	2	"F"	161.165
"5821"	105821	88.83	3	"F"	29.61
"5822"	105822	67.47	3	"M"	22.49
"5823"	105823	66.81058621	2	"M"	33.405293105
"5824"	105824	97.06	3	"M"	32.3533333333333
"5825"	105825	692.92	4	"M"	173.23
"5826"	105826	113.6	3	"M"	37.8666666666667
"5827"	105827	511.36	4	"F"	127.84
"5828"	105828	680.21	6	"M"	113.368333333333
"5829"	105829	552.88	2	"F"	276.44
"5830"	105830	131.5	1	"F"	131.5
"5831"	105831	1544.7	5	"F"	308.94
"5832"	105832	479.2	3	"M"	159.733333333333
"5833"	105833	101.66	2	"M"	50.83
"5834"	105834	35.87	1	"F"	35.87
"5835"	105835	226.42	1	"F"	226.42
"5836"	105836	92.01	2	"M"	46.005
"5837"	105837	713.02	4	"M"	178.255
"5838"	105838	301.3	4	"M"	75.325
"5839"	105839	782.1	3	"F"	260.7
"5840"	105840	1577.24	7	"F"	225.32
"5841"	105841	126.06	1	"F"	126.06
"5842"	105842	198.18	1	"M"	198.18
"5843"	105843	39.27	1	"M"	39.27
"5844"	105844	264.72	1	"F"	264.72
"5845"	105845	182.61	2	"M"	91.305
"5846"	105846	580.94	4	"M"	145.235
"5847"	105847	53.45	2	"M"	26.725
"5848"	105848	407.11	2	"M"	203.555
"5849"	105849	147.83	2	"M"	73.915
"5850"	105850	276.58	3	"M"	92.1933333333333
"5851"	105851	105.31	2	"M"	52.655
"5852"	105852	299.72	4	"F"	74.93
"5853"	105853	109.13	2	"M"	54.565
"5854"	105854	40	1	"M"	40
"5855"	105855	73.39945159	2	"F"	36.699725795
"5856"	105856	322.29	3	"M"	107.43
"5857"	105857	215.96	4	"M"	53.99
"5858"	105858	105.15	2	"M"	52.575
"5859"	105859	169.39	3	"M"	56.4633333333333
"5860"	105860	72.32583122	2	"F"	36.16291561
"5861"	105861	229.01	2	"F"	114.505
"5862"	105862	277.91	3	"F"	92.6366666666667
"5863"	105863	395.87	4	"M"	98.9675
"5864"	105864	72.79	2	"M"	36.395
"5865"	105865	47.09	2	"F"	23.545
"5866"	105866	150.53	3	"F"	50.1766666666667
"5867"	105867	217.94	3	"F"	72.6466666666667
"5868"	105868	655.11	6	"M"	109.185
"5869"	105869	229.81	4	"F"	57.4525
"5870"	105870	379.6	2	"F"	189.8
"5871"	105871	79.05	1	"F"	79.05
"5872"	105872	145.78	2	"F"	72.89
"5873"	105873	399.93	1	"F"	399.93
"5874"	105874	92.71826928	1	"M"	92.71826928
"5875"	105875	195.28	2	"M"	97.64
"5876"	105876	2075.67	12	"M"	172.9725
"5877"	105877	860.22	3	"M"	286.74
"5878"	105878	511.25	4	"M"	127.8125
"5879"	105879	69.27	1	"F"	69.27
"5880"	105880	211.86	2	"F"	105.93
"5881"	105881	102.39	3	"M"	34.13
"5882"	105882	209.93	2	"M"	104.965
"5883"	105883	65.7	1	"M"	65.7
"5884"	105884	114.06	2	"M"	57.03
"5885"	105885	72	2	"M"	36
"5886"	105886	113.13	2	"M"	56.565
"5887"	105887	162.24	3	"F"	54.08
"5888"	105888	51.01	2	"F"	25.505
"5889"	105889	169.45	3	"F"	56.4833333333333
"5890"	105890	592.53	4	"M"	148.1325
"5891"	105891	371.21	4	"F"	92.8025
"5892"	105892	517.34	2	"F"	258.67
"5893"	105893	372.14	4	"M"	93.035
"5894"	105894	2595.71	17	"M"	152.688823529412
"5895"	105895	78.73	1	"M"	78.73
"5896"	105896	213	2	"F"	106.5
"5897"	105897	143.84	3	"M"	47.9466666666667
"5898"	105898	93.85	2	"F"	46.925
"5899"	105899	65.25	2	"F"	32.625
"5900"	105900	480.85	2	"F"	240.425
"5901"	105901	176.22	2	"F"	88.11
"5902"	105902	114.95	1	"M"	114.95
"5903"	105903	147.78	2	"M"	73.89
"5904"	105904	168.22	2	"M"	84.11
"5905"	105905	110.86	1	"F"	110.86
"5906"	105906	222.46	1	"F"	222.46
"5907"	105907	158.92	1	"F"	158.92
"5908"	105908	79.37	1	"F"	79.37
"5909"	105909	123.67	2	"M"	61.835
"5910"	105910	31.75	2	"F"	15.875
"5911"	105911	120.49	2	"M"	60.245
"5912"	105912	811.6	4	"F"	202.9
"5913"	105913	40.41	1	"F"	40.41
"5914"	105914	388.5	1	"F"	388.5
"5915"	105915	179.36	2	"M"	89.68
"5916"	105916	70.38	2	"M"	35.19
"5917"	105917	49.98	2	"F"	24.99
"5918"	105918	295.97	4	"M"	73.9925
"5919"	105919	75.59	2	"M"	37.795
"5920"	105920	39.04	1	"M"	39.04
"5921"	105921	54.92	2	"M"	27.46
"5922"	105922	89.13	1	"F"	89.13
"5923"	105923	170.1	3	"F"	56.7
"5924"	105924	229.27	3	"M"	76.4233333333333
"5925"	105925	54.00827094	2	"F"	27.00413547
"5926"	105926	31.01	2	"M"	15.505
"5927"	105927	31.04	1	"F"	31.04
"5928"	105928	366.31	4	"F"	91.5775
"5929"	105929	130.48	2	"F"	65.24
"5930"	105930	95.54	1	"M"	95.54
"5931"	105931	186.71	2	"F"	93.355
"5932"	105932	118.95	2	"M"	59.475
"5933"	105933	47.39	2	"F"	23.695
"5934"	105934	378.58	3	"M"	126.193333333333
"5935"	105935	114.48	3	"M"	38.16
"5936"	105936	725.62	6	"F"	120.936666666667
"5937"	105937	126.67	2	"F"	63.335
"5938"	105938	321.35	2	"F"	160.675
"5939"	105939	113.1	2	"F"	56.55
"5940"	105940	40.52	1	"F"	40.52
"5941"	105941	275.73	3	"M"	91.91
"5942"	105942	168.11	2	"F"	84.055
"5943"	105943	45.23	2	"F"	22.615
"5944"	105944	54.29	2	"F"	27.145
"5945"	105945	72.14	2	"F"	36.07
"5946"	105946	204.48	3	"F"	68.16
"5947"	105947	670.78	3	"F"	223.593333333333
"5948"	105948	395.97	2	"M"	197.985
"5949"	105949	716.94	4	"F"	179.235
"5950"	105950	30.27	1	"F"	30.27
"5951"	105951	426.62	4	"F"	106.655
"5952"	105952	1145.85	6	"F"	190.975
"5953"	105953	143.44	3	"M"	47.8133333333333
"5954"	105954	767.05	3	"M"	255.683333333333
"5955"	105955	677.07	3	"M"	225.69
"5956"	105956	122.24	1	"M"	122.24
"5957"	105957	63.45	2	"F"	31.725
"5958"	105958	322.45	2	"M"	161.225
"5959"	105959	89.89	2	"M"	44.945
"5960"	105960	106.46	2	"M"	53.23
"5961"	105961	246.97	1	"M"	246.97
"5962"	105962	701.6	5	"M"	140.32
"5963"	105963	182.69	2	"M"	91.345
"5964"	105964	219.07	1	"F"	219.07
"5965"	105965	151.55	2	"F"	75.775
"5966"	105966	433.03	2	"M"	216.515
"5967"	105967	212.61	4	"F"	53.1525
"5968"	105968	75.77	2	"M"	37.885
"5969"	105969	442.88	3	"M"	147.626666666667
"5970"	105970	167.9	2	"F"	83.95
"5971"	105971	68.89	1	"M"	68.89
"5972"	105972	79.17	3	"M"	26.39
"5973"	105973	31.1	1	"M"	31.1
"5974"	105974	902.21	6	"M"	150.368333333333
"5975"	105975	60.26	1	"F"	60.26
"5976"	105976	32.92	2	"F"	16.46
"5977"	105977	79.13	1	"M"	79.13
"5978"	105978	599.81	6	"M"	99.9683333333333
"5979"	105979	456.73	2	"M"	228.365
"5980"	105980	207.48	1	"M"	207.48
"5981"	105981	234	2	"M"	117
"5982"	105982	91.32	2	"F"	45.66
"5983"	105983	111.63	1	"F"	111.63
"5984"	105984	87.72	3	"M"	29.24
"5985"	105985	553.06	4	"F"	138.265
"5986"	105986	257.27	3	"M"	85.7566666666667
"5987"	105987	51.19	2	"M"	25.595
"5988"	105988	148.71	2	"F"	74.355
"5989"	105989	75.96	1	"F"	75.96
"5990"	105990	47.44	2	"F"	23.72
"5991"	105991	132.31	1	"F"	132.31
"5992"	105992	1378.1	9	"M"	153.122222222222
"5993"	105993	342.85	2	"M"	171.425
"5994"	105994	32.95	2	"M"	16.475
"5995"	105995	65.12	2	"M"	32.56
"5996"	105996	33.57	2	"M"	16.785
"5997"	105997	622.85	4	"F"	155.7125
"5998"	105998	417.52	3	"M"	139.173333333333
"5999"	105999	42.78	2	"M"	21.39
"6000"	106000	192.72	1	"F"	192.72
"6001"	106001	47.25	2	"F"	23.625
"6002"	106002	109.6	2	"M"	54.8
"6003"	106003	528.02	4	"F"	132.005
"6004"	106004	55.7	3	"M"	18.5666666666667
"6005"	106005	238.48	1	"F"	238.48
"6006"	106006	292.17	4	"F"	73.0425
"6007"	106007	53.3	3	"M"	17.7666666666667
"6008"	106008	42.20596476	3	"M"	14.06865492
"6009"	106009	468.15	4	"F"	117.0375
"6010"	106010	63.31	2	"M"	31.655
"6011"	106011	85.47	1	"M"	85.47
"6012"	106012	141.62	1	"F"	141.62
"6013"	106013	435.3	2	"M"	217.65
"6014"	106014	1030.92	10	"F"	103.092
"6015"	106015	61.98	3	"M"	20.66
"6016"	106016	72.39	2	"M"	36.195
"6017"	106017	187.83	1	"M"	187.83
"6018"	106018	84.33	2	"M"	42.165
"6019"	106019	400.35	4	"F"	100.0875
"6020"	106020	31.53	1	"F"	31.53
"6021"	106021	156.84	1	"M"	156.84
"6022"	106022	86.65	3	"M"	28.8833333333333
"6023"	106023	297.13	1	"F"	297.13
"6024"	106024	111.02	2	"M"	55.51
"6025"	106025	102.36	3	"F"	34.12
"6026"	106026	116.99	3	"F"	38.9966666666667
"6027"	106027	105.78	3	"F"	35.26
"6028"	106028	151.87	1	"M"	151.87
"6029"	106029	212.61	2	"M"	106.305
"6030"	106030	747.22	2	"F"	373.61
"6031"	106031	299.72	2	"M"	149.86
"6032"	106032	126.06	2	"M"	63.03
"6033"	106033	47.7	1	"F"	47.7
"6034"	106034	568.82	3	"F"	189.606666666667
"6035"	106035	72.11	3	"M"	24.0366666666667
"6036"	106036	93.17	2	"F"	46.585
"6037"	106037	233.43	4	"M"	58.3575
"6038"	106038	107.87	3	"F"	35.9566666666667
"6039"	106039	72.06	2	"F"	36.03
"6040"	106040	371.27	2	"M"	185.635
"6041"	106041	210.28	2	"M"	105.14
"6042"	106042	153.92	2	"F"	76.96
"6043"	106043	179.07	2	"F"	89.535
"6044"	106044	61.77	1	"M"	61.77
"6045"	106045	353.45	2	"M"	176.725
"6046"	106046	37.26	2	"M"	18.63
"6047"	106047	57.35	2	"M"	28.675
"6048"	106048	2228	11	"M"	202.545454545455
"6049"	106049	155.58	1	"M"	155.58
"6050"	106050	208.85	2	"M"	104.425
"6051"	106051	115.42	1	"M"	115.42
"6052"	106052	126.24	2	"M"	63.12
"6053"	106053	40.43	2	"F"	20.215
"6054"	106054	89.92	2	"M"	44.96
"6055"	106055	403.51	2	"F"	201.755
"6056"	106056	226.01	3	"F"	75.3366666666667
"6057"	106057	73.51383681	2	"M"	36.756918405
"6058"	106058	133.09	1	"F"	133.09
"6059"	106059	245.26	4	"M"	61.315
"6060"	106060	41.19	1	"F"	41.19
"6061"	106061	122.43	3	"M"	40.81
"6062"	106062	312.35	2	"M"	156.175
"6063"	106063	32.85	1	"M"	32.85
"6064"	106064	288.56	2	"M"	144.28
"6065"	106065	85.29	2	"M"	42.645
"6066"	106066	361.08	2	"M"	180.54
"6067"	106067	496.14	4	"F"	124.035
"6068"	106068	69.89	3	"M"	23.2966666666667
"6069"	106069	115.86	3	"F"	38.62
"6070"	106070	80.83704133	2	"F"	40.418520665
"6071"	106071	477.78	2	"F"	238.89
"6072"	106072	73.15	1	"F"	73.15
"6073"	106073	292.44	2	"F"	146.22
"6074"	106074	49.32	2	"M"	24.66
"6075"	106075	101.02	2	"F"	50.51
"6076"	106076	372.19	1	"F"	372.19
"6077"	106077	740.22	3	"M"	246.74
"6078"	106078	269.06	3	"M"	89.6866666666667
"6079"	106079	223.72	2	"F"	111.86
"6080"	106080	435.96	3	"M"	145.32
"6081"	106081	305.39	1	"F"	305.39
"6082"	106082	87.479933	2	"F"	43.7399665
"6083"	106083	455.72	2	"F"	227.86
"6084"	106084	450.09	1	"F"	450.09
"6085"	106085	216.37	1	"F"	216.37
"6086"	106086	273.1	3	"F"	91.0333333333333
"6087"	106087	263.36	4	"F"	65.84
"6088"	106088	67.37	2	"M"	33.685
"6089"	106089	98.9	2	"M"	49.45
"6090"	106090	57.62	1	"F"	57.62
"6091"	106091	46.72	1	"M"	46.72
"6092"	106092	108.05	1	"M"	108.05
"6093"	106093	554.51	4	"M"	138.6275
"6094"	106094	43.33	2	"F"	21.665
"6095"	106095	456.18	2	"M"	228.09
"6096"	106096	86.3	2	"M"	43.15
"6097"	106097	185.32	3	"M"	61.7733333333333
"6098"	106098	54.37	1	"F"	54.37
"6099"	106099	61.34	1	"M"	61.34
"6100"	106100	552.29	3	"M"	184.096666666667
"6101"	106101	203.25	4	"M"	50.8125
"6102"	106102	103.79	3	"M"	34.5966666666667
"6103"	106103	288.82	3	"F"	96.2733333333333
"6104"	106104	154.35	2	"F"	77.175
"6105"	106105	172.15	3	"F"	57.3833333333333
"6106"	106106	201.27	3	"M"	67.09
"6107"	106107	182.87	2	"F"	91.435
"6108"	106108	47.5606247	2	"F"	23.78031235
"6109"	106109	116.06	3	"F"	38.6866666666667
"6110"	106110	120.58	1	"M"	120.58
"6111"	106111	149.03	3	"M"	49.6766666666667
"6112"	106112	94.72506404	2	"M"	47.36253202
"6113"	106113	141.93	1	"F"	141.93
"6114"	106114	78.47	1	"F"	78.47
"6115"	106115	459.47	2	"M"	229.735
"6116"	106116	40.96	1	"F"	40.96
"6117"	106117	109.58	3	"M"	36.5266666666667
"6118"	106118	63.47	2	"M"	31.735
"6119"	106119	808.43	5	"F"	161.686
"6120"	106120	675.36	5	"M"	135.072
"6121"	106121	135	3	"F"	45
"6122"	106122	134.82	2	"M"	67.41
"6123"	106123	39.38	2	"F"	19.69
"6124"	106124	1175.2	8	"M"	146.9
"6125"	106125	336.74	2	"F"	168.37
"6126"	106126	33.97	2	"F"	16.985
"6127"	106127	78.15	1	"M"	78.15
"6128"	106128	80.48	3	"M"	26.8266666666667
"6129"	106129	76.08	3	"F"	25.36
"6130"	106130	93.32	1	"M"	93.32
"6131"	106131	181.66	2	"F"	90.83
"6132"	106132	55.03	3	"F"	18.3433333333333
"6133"	106133	113.11	2	"F"	56.555
"6134"	106134	388.83	3	"F"	129.61
"6135"	106135	2377.21	9	"F"	264.134444444444
"6136"	106136	107.84	2	"M"	53.92
"6137"	106137	77.8149355	3	"M"	25.9383118333333
"6138"	106138	286.42	2	"F"	143.21
"6139"	106139	232.1	4	"F"	58.025
"6140"	106140	43.77	2	"M"	21.885
"6141"	106141	114.39	2	"M"	57.195
"6142"	106142	73.18	1	"F"	73.18
"6143"	106143	58.98	2	"M"	29.49
"6144"	106144	116.42	1	"F"	116.42
"6145"	106145	168.13	1	"M"	168.13
"6146"	106146	209.5	4	"F"	52.375
"6147"	106147	141.65	1	"M"	141.65
"6148"	106148	157.58	1	"F"	157.58
"6149"	106149	334.05	1	"M"	334.05
"6150"	106150	102.75	1	"M"	102.75
"6151"	106151	99	3	"F"	33
"6152"	106152	312.29	4	"M"	78.0725
"6153"	106153	115.45	3	"M"	38.4833333333333
"6154"	106154	59.47	3	"M"	19.8233333333333
"6155"	106155	317.97	3	"F"	105.99
"6156"	106156	67.18	1	"M"	67.18
"6157"	106157	76.36	1	"F"	76.36
"6158"	106158	1413.59	7	"M"	201.941428571429
"6159"	106159	121.32	2	"M"	60.66
"6160"	106160	33.92	1	"F"	33.92
"6161"	106161	124.96	3	"M"	41.6533333333333
"6162"	106162	194.96	2	"M"	97.48
"6163"	106163	152.48	2	"F"	76.24
"6164"	106164	200.99	3	"F"	66.9966666666667
"6165"	106165	231.42	3	"F"	77.14
"6166"	106166	521.13	4	"M"	130.2825
"6167"	106167	126.01	2	"M"	63.005
"6168"	106168	589.41	3	"F"	196.47
"6169"	106169	70.6	1	"F"	70.6
"6170"	106170	478.2	2	"M"	239.1
"6171"	106171	335.52	1	"F"	335.52
"6172"	106172	47.91	2	"M"	23.955
"6173"	106173	409.46	2	"F"	204.73
"6174"	106174	31.65	1	"F"	31.65
"6175"	106175	498.24	2	"M"	249.12
"6176"	106176	440.25	4	"F"	110.0625
"6177"	106177	754.67	3	"M"	251.556666666667
"6178"	106178	48.89	2	"M"	24.445
"6179"	106179	36.03	1	"F"	36.03
"6180"	106180	131.71	1	"M"	131.71
"6181"	106181	77.32	2	"M"	38.66
"6182"	106182	121.2	3	"F"	40.4
"6183"	106183	241.7	3	"M"	80.5666666666667
"6184"	106184	110.74	2	"M"	55.37
"6185"	106185	111.64	2	"F"	55.82
"6186"	106186	284.83	2	"M"	142.415
"6187"	106187	69.18	1	"M"	69.18
"6188"	106188	2752.76	6	"M"	458.793333333333
"6189"	106189	419.71	1	"F"	419.71
"6190"	106190	33.91	2	"M"	16.955
"6191"	106191	52.19	2	"F"	26.095
"6192"	106192	51.75	2	"M"	25.875
"6193"	106193	96.45	3	"M"	32.15
"6194"	106194	212.3	3	"F"	70.7666666666667
"6195"	106195	119.74	2	"F"	59.87
"6196"	106196	91.53431073	2	"F"	45.767155365
"6197"	106197	48.54	2	"M"	24.27
"6198"	106198	106.1	2	"M"	53.05
